Date,Open,High,Low,Close,Volume,Adj Close
2016-04-08,36.01,36.20,35.00,35.90,5455200,35.86
2016-04-07,37.21,38.28,36.52,36.76,8307600,36.72
2016-04-06,37.00,37.20,36.33,36.94,5964100,36.90
2016-04-05,35.50,37.43,35.18,37.37,6453900,37.33
2016-04-04,35.18,35.18,35.18,35.18,000,35.14
2016-04-01,35.50,35.87,34.76,35.18,4245100,35.14
2016-03-31,36.01,36.93,35.85,36.08,5268200,36.04
2016-03-30,34.99,35.97,34.52,35.92,5341900,35.88
2016-03-29,36.22,36.37,33.81,34.39,6009900,34.35
2016-03-28,37.06,37.76,36.10,36.22,4753400,36.18
2016-03-25,37.01,37.60,36.10,36.87,5207600,36.83
2016-03-24,38.10,38.98,37.38,37.44,7113100,37.40
2016-03-23,37.70,39.75,37.36,39.03,8566600,38.99
2016-03-22,37.50,39.00,37.22,38.03,8309000,37.99
2016-03-21,37.80,38.50,37.00,38.31,9331900,38.27
2016-03-18,35.20,37.58,34.90,37.34,10267700,37.30
2016-03-17,33.80,35.16,33.02,34.99,8537100,34.95
2016-03-16,34.43,34.88,33.07,33.58,5374200,33.55
2016-03-15,34.18,34.89,33.55,33.61,4937700,33.58
2016-03-14,34.27,35.50,33.90,34.65,6949500,34.61
2016-03-11,32.25,33.87,31.51,33.33,4388800,33.30
2016-03-10,33.45,34.80,33.00,33.41,5924000,33.38
2016-03-09,32.05,35.71,32.00,34.00,7984300,33.97
2016-03-08,33.04,33.40,30.80,33.10,5269900,33.07
2016-03-07,33.00,34.37,32.53,33.47,4937700,33.44
2016-03-04,34.21,36.01,32.03,32.24,6964700,32.21
2016-03-03,35.80,37.60,35.02,35.09,7746900,35.05
2016-03-02,34.00,36.26,33.80,36.11,7255200,36.07
2016-03-01,33.51,35.50,32.00,34.64,7136600,34.60
2016-02-29,37.08,37.49,33.97,33.97,5298900,33.94
2016-02-26,39.01,39.68,36.81,37.74,7056500,37.70
2016-02-25,43.40,43.40,39.36,39.36,8171900,39.32
2016-02-24,45.90,46.07,42.50,43.73,10946400,43.69
2016-02-23,45.58,47.23,45.11,46.66,10824400,46.61
2016-02-22,44.83,47.50,44.36,45.97,11218200,45.92
2016-02-19,43.50,44.70,43.01,43.89,8757300,43.84
2016-02-18,43.83,45.72,42.45,44.39,15285100,44.34
2016-02-17,40.97,45.03,40.17,43.81,15821700,43.76
2016-02-16,39.67,41.63,39.30,40.99,8692600,40.95
2016-02-15,37.31,39.96,37.31,39.24,6396300,39.20
2016-02-12,40.42,40.42,40.42,40.42,000,40.38
2016-02-11,40.42,40.42,40.42,40.42,000,40.38
2016-02-10,40.42,40.42,40.42,40.42,000,40.38
2016-02-09,40.42,40.42,40.42,40.42,000,40.38
2016-02-08,40.42,40.42,40.42,40.42,000,40.38
2016-02-05,43.40,43.40,40.02,40.42,11429400,40.38
2016-02-04,38.70,42.64,38.70,42.64,8778700,42.60
2016-02-03,38.22,39.05,37.40,38.76,7044400,38.72
2016-02-02,37.98,40.25,37.80,39.33,9792000,39.29
2016-02-01,37.93,39.39,36.51,37.97,8633800,37.93
2016-01-29,36.98,39.60,36.63,38.34,10916400,38.30
2016-01-28,39.65,39.98,37.09,37.18,12187000,37.14
2016-01-27,39.40,42.29,37.81,41.21,14864400,41.17
2016-01-26,41.70,42.12,39.06,39.06,13476700,39.02
2016-01-25,43.80,44.44,41.50,43.40,17792200,43.36
2016-01-22,39.55,42.53,38.70,42.53,16952500,42.49
2016-01-21,42.50,42.88,38.66,38.66,12797000,38.62
2016-01-20,46.00,46.33,41.90,42.96,18360400,42.92
2016-01-19,42.90,46.11,42.35,46.11,18173400,46.06
2016-01-18,40.48,44.90,40.11,41.92,15056300,41.88
2016-01-15,48.66,49.16,44.41,44.41,13612700,44.36
2016-01-14,46.32,50.99,46.31,49.34,15550700,49.29
2016-01-13,53.39,53.39,48.98,48.98,20057000,48.93
2016-01-12,54.42,58.00,54.42,54.42,19928000,54.36
2016-01-11,60.47,60.47,60.47,60.47,2664600,60.41
2016-01-08,69.68,72.99,60.51,67.19,30486000,67.12
2016-01-07,70.00,70.08,65.03,66.35,15493400,66.28
2016-01-06,61.00,63.71,60.01,63.71,6706100,63.64
2016-01-05,49.90,57.92,49.90,57.92,22737400,57.86
2016-01-04,47.57,56.41,47.57,52.65,23532900,52.60
2016-01-01,51.28,51.28,51.28,51.28,000,51.23
2015-12-31,53.37,53.37,46.01,51.28,30219100,51.23
2015-12-30,48.52,48.52,48.52,48.52,374200,48.47
2015-12-29,44.11,44.11,44.11,44.11,306300,44.06
2015-12-28,40.10,40.10,40.10,40.10,384500,40.06
2015-12-25,36.45,36.45,36.45,36.45,174600,36.41
2015-12-24,33.14,33.14,33.14,33.14,274200,33.11
2015-12-23,30.13,30.13,30.13,30.13,214500,30.10
2015-12-22,27.39,27.39,27.39,27.39,97200,27.36
2015-12-21,24.90,24.90,24.90,24.90,102200,24.87
2015-12-18,22.64,22.64,22.64,22.64,36300,22.62
2015-12-17,20.58,20.58,20.58,20.58,47100,20.56
2015-12-16,18.71,18.71,18.71,18.71,36200,18.69
2015-12-15,17.01,17.01,17.01,17.01,10700,16.99
2015-12-14,15.46,15.46,15.46,15.46,13700,15.44
2015-12-11,14.05,14.05,14.05,14.05,9300,14.04
2015-12-10,12.77,12.77,12.77,12.77,6000,12.76
